n1,n2,weight,weight_abs
8,12,-0.063888774638,0.063888774638
8,13,0.040979258245,0.040979258245
8,14,0.07597394282,0.07597394282
8,15,0.083822603679,0.083822603679
8,16,-0.057003272258,0.057003272258
8,17,0.079026470928,0.079026470928
8,18,-0.016211199926,0.016211199926
8,19,-0.030801004215,0.030801004215
8,20,-0.04015577352,0.04015577352
8,21,-0.040850417374,0.040850417374
8,22,-0.018028502224,0.018028502224
8,23,-0.076883499309,0.076883499309
8,24,-0.10944276536,0.10944276536
8,25,0.10051855001,0.10051855001
8,26,-0.022030277516,0.022030277516
8,27,-0.059753806573,0.059753806573
8,28,-0.010113699333,0.010113699333
8,29,-0.031811065196,0.031811065196
8,30,-0.024690885938,0.024690885938
8,31,-0.11902955557,0.11902955557
8,32,-0.075731212512,0.075731212512
8,33,0.035969101291,0.035969101291
8,34,0.028586022514,0.028586022514
8,35,0.023371238137,0.023371238137
8,36,0.019421304624,0.019421304624
8,37,0.035833302427,0.035833302427
8,38,0.028534166346,0.028534166346
9,10,0.26432807658,0.26432807658
9,11,0.10992514519,0.10992514519
9,12,-0.019106906242,0.019106906242
9,13,0.10143427434,0.10143427434
9,14,0.03178814933,0.03178814933
9,15,0.092759805573,0.092759805573
9,16,-0.03462748582,0.03462748582
9,17,0.13212343556,0.13212343556
9,18,-0.00072652553631,0.00072652553631
9,19,0.041228426496,0.041228426496
9,20,-0.030550772682,0.030550772682
9,21,-0.029878834764,0.029878834764
9,22,-0.010504956372,0.010504956372
9,23,-0.05483464774,0.05483464774
9,24,-0.041485250429,0.041485250429
9,25,0.10056219248,0.10056219248
9,26,-0.0062779726498,0.0062779726498
9,27,-0.10028499954,0.10028499954
9,28,0.03055425862,0.03055425862
9,29,-0.044023642925,0.044023642925
9,30,0.0093452604961,0.0093452604961
9,31,-0.11310462314,0.11310462314
9,32,-0.058551248128,0.058551248128
9,33,0.071539091011,0.071539091011
9,34,0.068936986678,0.068936986678
9,35,0.051569535453,0.051569535453
9,36,0.050554806995,0.050554806995
9,37,0.067376259102,0.067376259102
9,38,0.11083991429,0.11083991429
10,11,0.18179135724,0.18179135724
10,12,-0.045897474077,0.045897474077
10,13,0.016067408777,0.016067408777
10,14,0.11231575195,0.11231575195
10,15,0.12867376331,0.12867376331
10,16,0.01668166173,0.01668166173
10,17,0.13332036537,0.13332036537
10,18,-0.0077866829082,0.0077866829082
10,19,0.077289763163,0.077289763163
10,20,-0.030988192049,0.030988192049
10,21,-0.033334897674,0.033334897674
10,22,-0.075927655655,0.075927655655
10,23,-0.01754029512,0.01754029512
10,24,-0.037734455418,0.037734455418
10,25,0.062876985739,0.062876985739
10,26,0.029146108172,0.029146108172
10,27,0.014017325362,0.014017325362
10,28,0.072942628878,0.072942628878
10,29,-0.0046291229896,0.0046291229896
10,30,0.034315460711,0.034315460711
10,31,-0.033395251433,0.033395251433
10,32,-0.063962093681,0.063962093681
10,33,0.031739561462,0.031739561462
10,34,0.0048582699256,0.0048582699256
10,35,0.016903616354,0.016903616354
10,36,0.0050899269122,0.0050899269122
10,37,-0.0049534827978,0.0049534827978
10,38,0.0059313510503,0.0059313510503
11,12,-0.33636454977,0.33636454977
11,13,-0.26608579069,0.26608579069
11,14,0.093737322218,0.093737322218
11,15,-0.0031815396208,0.0031815396208
11,16,0.12277142651,0.12277142651
11,17,0.059106569216,0.059106569216
11,18,0.15286545878,0.15286545878
11,19,-0.17431812085,0.17431812085
11,20,0.035344318813,0.035344318813
11,21,-0.15675314461,0.15675314461
11,22,0.082038848245,0.082038848245
11,23,-0.076787589571,0.076787589571
11,24,-0.11568785259,0.11568785259
11,25,0.028717080035,0.028717080035
11,26,-0.11780429665,0.11780429665
11,27,0.20611592812,0.20611592812
11,28,-0.0010463068876,0.0010463068876
11,29,-0.20400545115,0.20400545115
11,30,-0.13703120315,0.13703120315
11,31,0.027171048578,0.027171048578
11,32,-0.094746537575,0.094746537575
11,33,-0.11735942012,0.11735942012
11,34,-0.12378835705,0.12378835705
11,35,-0.12997383556,0.12997383556
11,36,-0.13837042914,0.13837042914
11,37,-0.1222191687,0.1222191687
11,38,0.075617600226,0.075617600226
12,13,0.020850014876,0.020850014876
12,14,-0.10214208936,0.10214208936
12,15,-0.0049556349092,0.0049556349092
12,16,-0.13399203243,0.13399203243
12,17,-0.030281106192,0.030281106192
12,18,-0.12729241903,0.12729241903
12,19,0.044761397057,0.044761397057
12,20,-0.11836473175,0.11836473175
12,21,0.064858257849,0.064858257849
12,22,-0.091376614169,0.091376614169
12,23,-0.025065755886,0.025065755886
12,24,0.073327723251,0.073327723251
12,25,0.060668760412,0.060668760412
12,26,0.011360754916,0.011360754916
12,27,-0.12294961191,0.12294961191
12,28,0.056861624193,0.056861624193
12,29,0.11886511853,0.11886511853
12,30,0.029409464114,0.029409464114
12,31,0.043332424199,0.043332424199
12,32,0.012728299347,0.012728299347
12,33,0.047152666379,0.047152666379
12,34,0.054282133615,0.054282133615
