Entry ID,Q4658,Q4659,Q4668,Q4681,Q4685,Q4730,Q4740,Q4745,Q4758,Q4762,Q4780,Q4792,Q4809,Q4828,Q4955,Q4964,Q4969,Q4978,Q4979,Q4991,Q4995,Q5002,Q5021,Q5024,Q5032,Q5046,Q5077,Q5078,Q5121,Q5122,Q5129,Q5130,Q5143,Q5148,Q5150,Q5152,Q5154,Q5161,weight,World Region,Date
607,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,1,1,-1,1,1,0,1,0,1,0,0,0,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,0,0.5,East Asia,-400
607,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,1,1,-1,1,1,0,1,0,1,0,0,0,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,0,0.5,East Asia,-300
607,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,1,1,-1,1,1,0,1,0,1,0,0,0,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,0,0.5,East Asia,-200
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0.0033783783783783786,North America,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0.003676470588235294,North America,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0.004807692307692308,North America,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,0.0033783783783783786,North America,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,0.003676470588235294,North America,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,0.004807692307692308,North America,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,0.0033783783783783786,North America,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,0.003676470588235294,North America,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,0.004807692307692308,North America,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,0.0033783783783783786,North America,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,0.003676470588235294,North America,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,0.004807692307692308,North America,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,0.0033783783783783786,North America,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,0.003676470588235294,North America,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,0.004807692307692308,North America,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,0.0033783783783783786,North America,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,0.003676470588235294,North America,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,0.004807692307692308,North America,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,0.0033783783783783786,North America,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,0.003676470588235294,North America,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,0.004807692307692308,North America,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,0.0033783783783783786,North America,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,0.003676470588235294,North America,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,0.004807692307692308,North America,1800
624,1,1,1,-1,0,1,-1,-1,-1,0,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,0.05263157894736842,South Asia,1500
624,1,1,1,-1,0,1,-1,-1,-1,0,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,0.05263157894736842,South Asia,1600
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.06666666666666667,South Asia,1200
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.06666666666666667,South Asia,1300
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.058823529411764705,South Asia,1400
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.05263157894736842,South Asia,1500
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.05263157894736842,South Asia,1600
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.05555555555555555,South Asia,1700
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.04,South Asia,1800
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.034482758620689655,South Asia,1900
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.03571428571428571,South Asia,2000
632,0,1,-1,-1,-1,1,0,1,1,0,1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,1,1,-1,0.1111111111111111,Southwest Asia,-600
632,0,1,-1,-1,-1,1,0,1,1,0,1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,1,1,-1,0.1111111111111111,Southwest Asia,-500
632,0,1,-1,-1,-1,1,0,1,1,0,1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,1,1,-1,0.14285714285714285,Southwest Asia,-400
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.06666666666666667,South Asia,1200
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.06666666666666667,South Asia,1300
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.058823529411764705,South Asia,1400
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.05263157894736842,South Asia,1500
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.05263157894736842,South Asia,1600
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.05555555555555555,South Asia,1700
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.04,South Asia,1800
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.034482758620689655,South Asia,1900
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.03571428571428571,South Asia,2000
639,0,0,1,1,-1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.25,South America,700
639,0,0,1,1,-1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.25,South America,800
639,0,0,1,1,-1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.25,South America,900
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.07142857142857142,Europe,1100
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.06666666666666667,Europe,1200
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.1,Europe,1300
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.125,Europe,1400
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.058823529411764705,Europe,1500
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.05263157894736842,Europe,1600
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.05,Europe,1700
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.04,Europe,1800
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.02857142857142857,Europe,1900
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.029411764705882353,Europe,2000
646,0,0,-1,-1,-1,1,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1,1,0.038461538461538464,North America,1800
646,0,0,-1,-1,-1,1,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1,1,0.02702702702702703,North America,1900
646,0,0,-1,-1,-1,1,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1,1,0.029411764705882353,North America,2000
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16666666666666666,Europe,700
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14285714285714285,Europe,800
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16666666666666666,Europe,900
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.125,Europe,1000
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07142857142857142,Europe,1100
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06666666666666667,Europe,1200
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1,Europe,1300
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.125,Europe,1400
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.058823529411764705,Europe,1500
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05263157894736842,Europe,1600
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05,Europe,1700
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04,Europe,1800
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02857142857142857,Europe,1900
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.029411764705882353,Europe,2000
654,1,1,1,0,1,1,1,1,0,1,1,-1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,1,1,0.07142857142857142,Europe,1100
654,1,1,1,0,1,1,1,1,0,1,1,-1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,1,1,0.06666666666666667,Europe,1200
661,-1,-1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.07142857142857142,Europe,1100
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,0.07142857142857142,Europe,1100
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,0.06666666666666667,Europe,1200
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,0.1,Europe,1300
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,0.125,Europe,1400
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,0.058823529411764705,Europe,1500
680,1,-1,-1,-1,-1,1,0,1,1,0,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.04,South Asia,1800
680,1,-1,-1,-1,-1,1,0,1,1,0,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.034482758620689655,South Asia,1900
680,1,-1,-1,-1,-1,1,0,1,1,0,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.03571428571428571,South Asia,2000
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.04,South Asia,1800
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.034482758620689655,South Asia,1900
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.03571428571428571,South Asia,2000
690,-1,-1,1,-1,-1,1,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.04,South Asia,1800
690,-1,-1,1,-1,-1,1,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.034482758620689655,South Asia,1900
690,-1,-1,1,-1,-1,1,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.03571428571428571,South Asia,2000
714,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,0.09090909090909091,Europe,500
714,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,0.2,Europe,600
714,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,0.16666666666666666,Europe,700
714,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,0.14285714285714285,Europe,800
719,-1,-1,-1,-1,-1,1,1,1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.038461538461538464,North America,1800
719,-1,-1,-1,-1,-1,1,1,1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02702702702702703,North America,1900
719,-1,-1,-1,-1,-1,1,1,1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.029411764705882353,North America,2000
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.25,South Asia,-700
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.25,South Asia,-600
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.16666666666666666,South Asia,-500
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.125,South Asia,-400
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.125,South Asia,-300
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.16666666666666666,South Asia,-200
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.16666666666666666,South Asia,-100
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.07142857142857142,South Asia,0
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.25,South Asia,100
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.25,South Asia,200
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.25,South Asia,300
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.16666666666666666,South Asia,400
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.125,South Asia,500
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,0.25,South Asia,-700
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,0.25,South Asia,-600
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,0.16666666666666666,South Asia,-500
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,0.125,South Asia,-400
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,0.125,South Asia,-300
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,0.16666666666666666,South Asia,-200
726,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,0.16666666666666666,South Asia,-100
