Entry ID,Q4658,Q4659,Q4668,Q4681,Q4685,Q4730,Q4740,Q4745,Q4758,Q4762,Q4780,Q4792,Q4809,Q4828,Q4955,Q4964,Q4969,Q4978,Q4979,Q4991,Q4995,Q5002,Q5021,Q5024,Q5032,Q5046,Q5077,Q5078,Q5121,Q5122,Q5129,Q5130,Q5143,Q5148,Q5150,Q5152,Q5154,Q5161,weight,NGA,Date
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,0.005208333333333333,Cahokia,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,0.005208333333333333,Finger Lakes,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,0.005681818181818182,Cahokia,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,0.005681818181818182,Finger Lakes,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,0.0078125,Cahokia,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,0.006578947368421052,Finger Lakes,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,0.005208333333333333,Cahokia,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,0.005208333333333333,Finger Lakes,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,0.005681818181818182,Cahokia,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,0.005681818181818182,Finger Lakes,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,0.0078125,Cahokia,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,0.006578947368421052,Finger Lakes,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,0.005208333333333333,Cahokia,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,0.005208333333333333,Finger Lakes,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,0.005681818181818182,Cahokia,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,0.005681818181818182,Finger Lakes,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,0.0078125,Cahokia,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,0.006578947368421052,Finger Lakes,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,0.005208333333333333,Cahokia,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,0.005208333333333333,Finger Lakes,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,0.005681818181818182,Cahokia,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,0.005681818181818182,Finger Lakes,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,0.0078125,Cahokia,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,0.006578947368421052,Finger Lakes,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,0.005208333333333333,Cahokia,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,0.005208333333333333,Finger Lakes,1900
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,0.005681818181818182,Cahokia,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,0.005681818181818182,Finger Lakes,2000
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,0.0078125,Cahokia,1800
623,1,-1,-1,-1,-1,1,-1,1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,0.006578947368421052,Finger Lakes,1800
624,1,1,1,-1,0,1,-1,-1,-1,0,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,0.25,Kachi Plain,1500
624,1,1,1,-1,0,1,-1,-1,-1,0,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,0.25,Kachi Plain,1600
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.2,Middle Ganga,1200
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.2,Middle Ganga,1300
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.2,Middle Ganga,1400
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.2,Middle Ganga,1500
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.2,Middle Ganga,1600
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.14285714285714285,Middle Ganga,1700
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.08333333333333333,Middle Ganga,1800
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.07142857142857142,Middle Ganga,1900
629,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,0.07142857142857142,Middle Ganga,2000
632,0,1,-1,-1,-1,1,0,1,1,0,1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,1,1,-1,0.3333333333333333,Konya Plain,-600
632,0,1,-1,-1,-1,1,0,1,1,0,1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,1,1,-1,0.25,Konya Plain,-500
632,0,1,-1,-1,-1,1,0,1,1,0,1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,1,1,-1,0.25,Konya Plain,-400
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.16666666666666666,Deccan,1200
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.16666666666666666,Deccan,1300
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.16666666666666666,Deccan,1400
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.14285714285714285,Deccan,1500
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.16666666666666666,Deccan,1600
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.14285714285714285,Deccan,1700
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.08333333333333333,Deccan,1800
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.07692307692307693,Deccan,1900
633,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.07692307692307693,Deccan,2000
639,0,0,1,1,-1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.25,North Colombia,700
639,0,0,1,1,-1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.25,North Colombia,800
639,0,0,1,1,-1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.25,North Colombia,900
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.2,Crete,1100
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.14285714285714285,Crete,1200
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.16666666666666666,Crete,1300
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.16666666666666666,Crete,1400
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.16666666666666666,Crete,1500
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.1111111111111111,Crete,1600
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.1,Crete,1700
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.08333333333333333,Crete,1800
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.06666666666666667,Crete,1900
645,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.07142857142857142,Crete,2000
646,0,0,-1,-1,-1,1,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1,1,0.0625,Cahokia,1800
646,0,0,-1,-1,-1,1,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1,1,0.041666666666666664,Cahokia,1900
646,0,0,-1,-1,-1,1,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1,1,0.045454545454545456,Cahokia,2000
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3333333333333333,Crete,700
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,Crete,800
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,Crete,900
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3333333333333333,Crete,1000
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,Crete,1100
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14285714285714285,Crete,1200
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16666666666666666,Crete,1300
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16666666666666666,Crete,1400
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16666666666666666,Crete,1500
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1111111111111111,Crete,1600
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1,Crete,1700
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08333333333333333,Crete,1800
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06666666666666667,Crete,1900
649,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07142857142857142,Crete,2000
654,1,1,1,0,1,1,1,1,0,1,1,-1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,1,1,0.3333333333333333,Latium,1100
654,1,1,1,0,1,1,1,1,0,1,1,-1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,1,1,0.2,Paris Basin,1100
654,1,1,1,0,1,1,1,1,0,1,1,-1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,1,1,0.2,Crete,1100
654,1,1,1,0,1,1,1,1,0,1,1,-1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,1,1,0.25,Latium,1200
654,1,1,1,0,1,1,1,1,0,1,1,-1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,1,1,0.25,Paris Basin,1200
654,1,1,1,0,1,1,1,1,0,1,1,-1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,1,1,0.14285714285714285,Crete,1200
661,-1,-1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,0.2,Paris Basin,1100
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,0.3333333333333333,Latium,1100
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,0.2,Paris Basin,1100
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,0.25,Latium,1200
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,0.25,Paris Basin,1200
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,0.3333333333333333,Latium,1300
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,0.5,Paris Basin,1300
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,1.0,Latium,1400
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,1.0,Paris Basin,1400
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,0.25,Latium,1500
676,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,0,1,0.25,Paris Basin,1500
680,1,-1,-1,-1,-1,1,0,1,1,0,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.2,Kachi Plain,1800
680,1,-1,-1,-1,-1,1,0,1,1,0,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.2,Kachi Plain,1900
680,1,-1,-1,-1,-1,1,0,1,1,0,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.2,Kachi Plain,2000
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.2,Kachi Plain,1800
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.08333333333333333,Middle Ganga,1800
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.08333333333333333,Deccan,1800
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.1,Garo Hills,1800
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.2,Kachi Plain,1900
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.07142857142857142,Middle Ganga,1900
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.07692307692307693,Deccan,1900
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.09090909090909091,Garo Hills,1900
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.2,Kachi Plain,2000
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.07142857142857142,Middle Ganga,2000
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.07692307692307693,Deccan,2000
688,0,-1,1,-1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0.1,Garo Hills,2000
690,-1,-1,1,-1,-1,1,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.2,Kachi Plain,1800
690,-1,-1,1,-1,-1,1,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.08333333333333333,Middle Ganga,1800
690,-1,-1,1,-1,-1,1,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.08333333333333333,Deccan,1800
690,-1,-1,1,-1,-1,1,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.1,Garo Hills,1800
690,-1,-1,1,-1,-1,1,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.2,Kachi Plain,1900
690,-1,-1,1,-1,-1,1,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.07142857142857142,Middle Ganga,1900
690,-1,-1,1,-1,-1,1,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.07692307692307693,Deccan,1900
690,-1,-1,1,-1,-1,1,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.09090909090909091,Garo Hills,1900
690,-1,-1,1,-1,-1,1,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.2,Kachi Plain,2000
690,-1,-1,1,-1,-1,1,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0.07142857142857142,Middle Ganga,2000
